1152|1152
5725.997435629406,7472.994137808788
5722.306300581433,7463.7065537711605
5718.846572133703,7454.32661696277
5715.478823985415,7444.914105736296
5712.167969885282,7435.484141451307
5708.894636754032,7426.031758446132
5705.652129393553,7416.565027886316
5702.436885781804,7407.090493723299
5699.2498579634685,7397.6223131902825
5696.079904507738,7388.135062435429
5692.928724007059,7378.639042209063
5689.797455183552,7369.141503057903
5686.683568380773,7359.637450195849
5683.590937990308,7350.140572300423
5680.507534385566,7340.6148752132485
5677.4478055832515,7331.105420993805
5674.397004593329,7321.566268540142
5671.367948614281,7312.036840722938
5668.358726621897,7302.510307636711
5665.373313263648,7292.967943332308
5662.418947254095,7283.413833945766
5659.452784159112,7273.864221287521
5656.474731951788,7264.319663561492
5653.480867922655,7254.768535773968
5650.478748195811,7245.235814511347
5647.464437092962,7235.709795357865
5644.434010207653,7226.179049372673
5641.387363912865,7216.644321353016
5638.328196917596,7207.11817915904
5635.26018965619,7197.612904973933
5632.171798149704,7188.093743049964
5629.070503870152,7178.584862938364
5625.956167335554,7169.0867720689075
5622.824849738115,7159.58849398511
5619.6802003023695,7150.102142391627
5616.518273582062,7140.616868534093
5613.335125832278,7131.122096902656
5610.1457484453285,7121.663517578111
5606.931031801345,7112.185537808675
5603.702163057666,7102.722426034991
5600.455174069597,7093.263649097255
5597.189876943799,7083.809865103165
5593.909859824831,7074.372574863272
5590.603571694939,7064.919870465941
5587.282152466021,7055.484937531309
5583.945386067229,7046.068194498276
5580.5854825114475,7036.648906617949
5577.2022086057295,7027.2278915469105
5573.802894041523,7017.826826470694
5570.383508159832,7008.435730865692
5566.940007403199,6999.0448911359235
5563.475914574646,6989.665314956333
5559.987165157096,6980.287406845809
5556.481063725034,6970.9321073021565
5552.9497330000995,6961.57971012838
5549.392867649934,6952.230953542214
5545.810152065228,6942.886564468433
5542.208877628456,6933.566893554798
5538.581106265868,6924.252737317456
5534.9264924669405,6914.944787742337
5531.244679840765,6905.643724356108
5527.535300952025,6896.350213909131
5523.801809048245,6887.074390158167
5520.039993464183,6877.807279210521
5516.2532971347155,6868.558854516893
5512.437476981485,6859.320249589171
5508.584397114166,6850.0736367363925
5504.709034214728,6840.8565868567675
5500.80324151627,6831.651109990459
5496.866559459434,6822.457760536584
5492.898515964574,6813.277077265427
5488.906416692155,6804.127353679737
5484.874200922653,6794.973425174564
5480.809131396895,6785.833682586951
5476.710684216073,6776.708598812643
5472.578322081072,6767.598629417682
5468.41149411338,6758.504212292249
5464.21754486751,6749.442768964541
5459.980100073057,6740.380571650074
5455.706454386978,6731.335131437954
5451.396000813895,6722.306812037349
5447.056122992987,6713.312460147575
5442.670200717234,6704.319272417369
5438.24556279378,6695.3441793786305
5433.789629587056,6686.40360101523
5429.285575919279,6677.465407481651
5424.748908720943,6668.561994262279
5420.162656035349,6659.661670243733
5415.542412986086,6650.796309416425
5410.879293136965,6641.950194146678
5406.17253915943,6633.123480427434
5401.429686543981,6624.331614441285
5396.6333625749185,6615.543965756428
5391.7994164366255,6606.7911352469155
5386.927137716804,6598.072850620752
5381.998888586901,6589.359090131093
5377.0306938450885,6580.679713613976
5372.021803832114,6572.034388157568
5366.962876606798,6563.408219908362
5361.861634828221,6554.8155925899655
5356.708623416488,6546.241780598751
5351.511621582815,6537.700912258046
5346.26105624792,6529.178423993621
5340.964766950047,6520.688192850433
5335.630768608886,6512.243674651854
5330.240547342333,6503.816412957252
5324.802045400504,6495.419922786346
5319.323393192917,6487.067315016359
5313.78573959833,6478.730650099193
5308.206252702039,6470.436555611266
5302.575014315388,6462.170794449839
5296.900326455721,6453.946041676592
5291.162859596336,6445.735005854932
5285.389516498641,6437.576641355271
5279.560891560505,6429.443710624247
5273.694939671603,6421.361435760704
5267.7720049979325,6413.302886552639
5261.800686734548,6405.280142787313
5255.780177268405,6397.292238673486
5249.709662728012,6389.338197275996
5243.598103379711,6381.429608189765
5237.435026583983,6373.552754806985
5231.229518437881,6365.719072211539
5224.970966063745,6357.914971730002
5218.668585577493,6350.1517413951515
5212.321745716094,6342.428161118776
5205.9196169294155,6334.730822716578
5199.481891336202,6327.08294047832
5192.997811575151,6319.471046094176
