400||400
149.99657571315765,0.009131431579589844
146.48943442562086,9.361508198344382
142.9778900987003,18.725626403465867
139.46292789414656,28.098858948942507
135.9535814325568,37.457116179848526
132.44542878429684,46.81218990854177
128.9337068948953,56.17678161361255
125.42272536321661,65.53939903142236
121.91275898949243,74.89930936135352
118.39703921750697,84.27456208664807
114.88808899521246,93.63176267943345
111.37405180706992,103.00252851448022
107.86199263556,112.36801963850667
104.35278781288844,121.72589916563084
100.84355444788571,131.0838548056381
97.33110803473437,140.45037857404168
93.81676879811494,149.8219498716935
90.30737635597461,159.18032971740104
86.79609180093166,168.54375519751557
83.28583547126982,177.90443874328048
79.7770443779882,187.26121499203146
76.26248602100532,196.6333706106525
81.39732781564817,200
91.40987667487934,200
101.40713703603979,200
111.40652872854844,200
121.40807563755516,200
131.4013594868129,200
141.39262672833866,200
151.4006844487085,200
161.40008691429557,200
171.40250282700435,200
181.399693050912,200
191.40712355711003,200
201.39749078080058,200
211.40733652046038,200
221.40333781717345,200
222.7553989738226,194.01439726352692
219.2394096404314,184.63842570781708
215.72830541990697,175.27548111975193
212.21884703364822,165.9169254230619
208.70878484439572,156.55675958505526
205.19652790389955,147.19074107706547
201.6870611514264,137.83216307047041
198.17480213523595,128.46613902729587
194.66354205766265,119.10277882043374
191.14781879543443,109.72751678782515
187.6373288287141,100.36621020990424
184.1257659783878,91.0020426090341
180.62030704001018,81.6541521066938
177.10322392886155,72.27526381029747
173.59537814198802,62.921008378634724
170.08630079535578,53.56346878761542
166.57515344049898,44.200409174663946
163.06400299072266,34.83734130859375
159.5463862505312,25.45703000141657
156.0384222942389,16.10245945130373
152.52758449569228,6.740225321846083
149.99657571315765,0.009131431579589844
#
