400|400
25.002000108361244,200.00200010836124
32.07695186138153,207.07695186138153
39.1357913344109,214.1357913344109
46.21801658986442,221.21801658986442
53.28693282781387,228.28693282781387
60.361193661083234,235.36119366108323
67.43239858793686,242.43239858793686
74.49734553601814,249.49734553601814
81.56826346781685,256.56826346781685
88.64309794071232,263.6430979407123
95.70627972216244,270.70627972216244
102.77667529881,277.77667529881
109.856772281762,284.856772281762
116.92032391802059,291.9203239180206
123.99004302559433,298.99004302559433
131.07087748711592,306.0708774871159
138.13225503987496,313.13225503987496
145.21395229384098,320.213952293841
152.2816507280254,327.2816507280254
159.35653467240627,334.35653467240627
166.42651087000786,341.42651087000786
173.49257179621418,348.4925717962142
180.5611957963265,355.5611957963265
187.64206273890522,362.6420627389052
194.70296985191453,369.70296985191453
201.77470577400527,373.22529422599473
208.84336900298877,366.15663099701123
215.91628974420018,359.0837102557998
222.99060147097407,352.00939852902593
230.05869136750334,344.94130863249666
237.13975717482754,337.86024282517246
244.20228087768692,330.7977191223131
251.27912331532798,323.720876684672
258.3484737517779,316.6515262482221
265.4124014545232,309.5875985454768
272.4898631719384,302.5101368280616
279.56293341703713,295.43706658296287
286.6348391912652,288.3651608087348
293.6957963851796,281.3042036148204
300.76838846952114,274.23161153047886
307.8409194946289,267.1590805053711
314.91267365146314,260.08732634853686
321.989604888131,253.010395111869
329.06369454798323,245.93630545201677
336.1346709722966,238.8653290277034
343.19467151889285,231.80532848110715
350.2748028337919,224.7251971662081
357.33812309917994,217.66187690082006
364.41446510943933,210.58553489056067
371.4845615431841,203.5154384568159
371.44491122235195,196.44491122235195
364.3736521560527,189.37365215605269
357.2975868366484,182.2975868366484
350.22850495415696,175.22850495415696
343.1565898390545,168.1565898390545
336.0939239178492,161.09392391784922
329.0208101272583,154.0208101272583
321.94502043797684,146.94502043797684
314.88206918837705,139.88206918837705
307.8096571268361,132.8096571268361
300.7366739518716,125.73667395187158
293.66382407162064,118.66382407162064
286.58677621241395,111.58677621241395
279.51504550270556,104.51504550270556
272.4424342159182,97.44243421591818
265.3812845323955,90.38128453239551
258.3028664835183,83.3028664835183
251.23492812026598,76.23492812026598
244.1598892211914,69.1598892211914
237.09962223955472,62.09962223955472
230.0213835552654,55.0213835552654
222.94561278567926,47.94561278567926
215.87749167883885,40.87749167883885
208.81324968077024,33.81324968077024
201.73203647136688,26.732036471366882
194.66704451479018,30.332955485209823
187.58969059344963,37.41030940655037
180.51905640750192,44.48094359249808
173.45692818056477,51.54307181943523
166.38770479667073,58.61229520332927
159.31520447303456,65.68479552696544
152.23829959941213,72.76170040058787
145.1690022026014,79.8309977973986
138.10146469389792,86.89853530610208
131.02378521798528,93.97621478201472
123.95824572355423,101.04175427644577
116.88831657093033,108.11168342906967
109.8087269521784,115.1912730478216
102.74480893194777,122.25519106805223
95.67476771771908,129.32523228228092
88.59666042202434,136.40333957797566
81.53052489702759,143.4694751029724
74.46086142382455,150.53913857617545
67.39052628918216,157.60947371081784
60.321710296204856,164.67828970379514
53.23827860311212,171.76172139688788
46.17441895125012,178.82558104874988
39.098874788032845,185.90112521196716
32.036080592388316,192.96391940761168
25.002000108361244,200.00200010836124
#
